p_end,e_end,log_likelihood,delta_log_likelihood
0.661,0.30625,-48900.79845585601,27.70908645336749
0.661,0.3125,-48895.303054743905,22.213685341259406
0.661,0.31875000000000003,-48890.4976553702,17.408285967554548
0.661,0.325,-48886.37211799307,13.282748590427218
0.661,0.33125000000000004,-48882.91661046139,9.82724105874513
0.661,0.3375,-48880.12159551903,7.032226116381935
0.661,0.34375,-48877.97781878903,4.888449386387947
0.661,0.35000000000000003,-48876.47629739321,3.386927990562981
0.661,0.35625,-48875.60830916593,2.5189397632857435
0.661,0.36250000000000004,-48875.36538242458,2.276013021932158
0.661,0.36875,-48875.739286261145,2.649916858499637
0.661,0.375,-48876.72202132304,3.6326519203939824
0.661,0.38125000000000003,-48878.30581105253,5.2164416498853825
0.661,0.3875,-48880.48309335734,7.393723954693996
0.661,0.39375000000000004,-48883.24651268621,10.157143283562618
0.661,0.4,-48886.58891248565,13.499543083002209
0.661,0.40625,-48890.50332801516,17.41395861251658
0.661,0.41250000000000003,-48894.98297950052,21.893610097875353
0.661,0.41875,-48900.021265605326,26.931896202680946
0.661,0.42500000000000004,-48905.61175720302,32.52238780037442
0.661,0.43125,-48911.74819143238,38.65882202973444
0.661,0.4375,-48918.42446602072,45.335096618073294
0.661,0.44375000000000003,-48925.63463386018,52.54526445753436
0.661,0.45,-48933.37289782318,60.28352842053573
0.661,0.45625000000000004,-48941.63360580438,68.54423640173627
0.661,0.4625,-48950.41124597682,77.32187657417671
0.661,0.46875,-48959.700442251145,86.61107284850004
0.661,0.47500000000000003,-48969.49594992723,96.40658052458457
0.661,0.48125,-48979.79265152829,106.70328212564345
0.661,0.48750000000000004,-48990.58555280807,117.49618340542656
0.661,0.49375,-49001.86977892242,128.78040951977164
0.661,0.5,-49013.640570756965,140.55120135431935
0.661,0.5062500000000001,-49025.8932814031,152.80391200045415
0.661,0.5125,-49038.6233727751,165.53400337245694
0.661,0.51875,-49051.82641236125,178.73704295860807
0.661,0.525,-49065.498070102796,192.4087007001508
0.661,0.53125,-49079.634115394314,206.5447459916686
0.661,0.5375000000000001,-49094.23041420004,221.14104479739763
0.661,0.54375,-49109.28292628045,236.19355687780626
0.661,0.55,-49124.78770252399,251.69833312134142
0.661,0.55625,-49140.74088237931,267.65151297666307
0.661,0.5625,-49157.13869138319,284.049321980543
0.661,0.5687500000000001,-49173.97743877981,300.88806937716436
0.661,0.575,-49191.253515227465,318.16414582481957
0.661,0.58125,-49208.963390588564,335.87402118591854
0.661,0.5875,-49227.103611799444,354.0142423967991
0.661,0.59375,-49245.67080081637,372.5814314137242
0.661,0.6000000000000001,-49264.66165263443,391.57228323178424
0.661,0.60625,-49284.07293337632,410.9835639736775
0.661,0.6125,-49303.90147844773,430.8121090450877
0.661,0.61875,-49324.144190756895,451.0548213542497
0.661,0.625,-49344.79803899526,471.70866959261184
0.661,0.6312500000000001,-49365.860055976955,492.77068657430937
0.661,0.6375,-49387.32733703452,514.2379676318742
0.661,0.64375,-49409.19703846859,536.1076690659465
0.661,0.65,-49431.4663760494,558.377006646755
0.661,0.65625,-49454.13262356796,581.0432541653136
0.661,0.6625000000000001,-49477.193111434855,604.10374203221
0.661,0.66875,-49500.645225324995,627.55585592235
0.661,0.675,-49524.48640486623,651.3970354635821
0.661,0.68125,-49548.71414237021,675.624772967567
0.661,0.6875,-49573.32598160402,700.2366122013773
0.661,0.6937500000000001,-49598.31951660069,725.2301471980463
0.661,0.7,-49623.69239050741,750.6030211047619
0.661,0.70625,-49649.442294469765,776.3529250671199
0.661,0.7125000000000001,-49675.56696655083,802.4775971481868
0.661,0.71875,-49702.06419068369,828.9748212810446
0.661,0.7250000000000001,-49728.931795656164,855.8424262535191
0.661,0.73125,-49756.167654126606,883.0782847239607
0.661,0.7375,-49783.76968166957,910.6803122669226
0.661,0.7437500000000001,-49811.735835850326,938.6464664476807
0.661,0.75,-49840.064115327055,966.97474592441
0.661,0.7562500000000001,-49868.75255897996,995.6631895773171
0.661,0.7625,-49897.79924506604,1024.7098756633932
0.661,0.76875,-49927.20229039888,1054.1129209962382
0.661,0.7750000000000001,-49956.959849552455,1083.8704801498097
0.661,0.78125,-49987.07011408806,1113.9807446854174
0.661,0.7875000000000001,-50017.53131180375,1144.4419424011066
0.661,0.79375,-50048.341706005274,1175.252336602629
0.661,0.8,-50079.49959479798,1206.4102253953315
0.661,0.8062500000000001,-50111.00331039887,1237.9139409962227
0.661,0.8125,-50142.85121846815,1269.7618490655077
0.661,0.8187500000000001,-50175.04171745964,1301.9523480569915
0.661,0.825,-50207.57323798929,1334.4838685866416
0.661,0.83125,-50240.444242221536,1367.3548728188907
0.661,0.8375000000000001,-50273.6532232725,1400.563853869855
0.661,0.84375,-50307.1987046297,1434.1093352270545
0.661,0.8500000000000001,-50341.07923958781,1467.9898701851635
0.661,0.85625,-50375.29341069975,1502.2040412971037
0.661,0.8625,-50409.83982924282,1536.750459840172
0.661,0.8687500000000001,-50444.7171346992,1571.6277652965582
0.661,0.875,-50479.92399425054,1606.834624847892
0.661,0.8812500000000001,-50515.459102286084,1642.3697328834387
0.661,0.8875,-50551.321179924016,1678.2318105213708
0.661,0.89375,-50587.508974545475,1714.4196051428298
0.661,0.9000000000000001,-50624.02125934098,1750.931889938336
0.661,0.90625,-50660.8568328688,1787.7674634661525
0.661,0.9125000000000001,-50698.01451862497,1824.9251492223266
0.661,0.91875,-50735.49316462459,1862.4037952219442
0.661,0.925,-50773.29164299402,1900.202273591378
0.661,0.9312500000000001,-50811.408849573716,1938.3194801710706
0.661,0.9375,-50849.843703531296,1976.754334128651
0.661,0.9437500000000001,-50888.59514698473,2015.5057775820824
0.661,0.95,-50927.66214463507,2054.5727752324237
0.6640833333333334,0.2,-49120.81618806516,247.72681866251514
0.6640833333333334,0.20625000000000002,-49101.367789451884,228.27842004923878
0.6640833333333334,0.21250000000000002,-49082.84026429035,209.75089488770755
0.6640833333333334,0.21875,-49065.21547548427,192.12610608162504
0.6640833333333334,0.225,-49048.47597423945,175.38660483680724
0.6640833333333334,0.23125,-49032.60496378409,159.51559438144614
0.6640833333333334,0.23750000000000002,-49017.58626555903,144.49689615638636
0.6640833333333334,0.24375000000000002,-49003.4042876731,130.31491827045102
0.6640833333333334,0.25,-48990.043995438595,116.95462603594933
0.6640833333333334,0.25625000000000003,-48977.490883819504,104.40151441685884
0.6640833333333334,0.2625,-48965.73095164112,92.64158223847335
0.6640833333333334,0.26875000000000004,-48954.750677423704,81.66130802105909
0.6640833333333334,0.275,-48944.536996715455,71.44762731280935
0.6640833333333334,0.28125,-48935.077280811216,61.98791140857065
0.6640833333333334,0.28750000000000003,-48926.35931675363,53.2699473509856
0.6640833333333334,0.29375,-48918.37128852244,45.28191911979229
0.6640833333333334,0.30000000000000004,-48911.10175932573,38.01238992308208
0.6640833333333334,0.30625,-48904.53965491435,31.450285511702532
0.6640833333333334,0.3125,-48898.67424784742,25.584878444773494
0.6640833333333334,0.31875000000000003,-48893.495142642554,20.40577323990874
0.6640833333333334,0.325,-48888.99226175038,15.902892347738089
0.6640833333333334,0.33125000000000004,-48885.15583229713,12.066462894486904
0.6640833333333334,0.3375,-48881.97637354428,8.88700414163759
0.6640833333333334,0.34375,-48879.44468501765,6.355315615001018
0.6640833333333334,0.35000000000000003,-48877.55183526242,4.462465859774966
0.6640833333333334,0.35625,-48876.28915118382,3.199781781171623
0.6640833333333334,0.36250000000000004,-48875.648207936116,2.558838533470407
0.6640833333333334,0.36875,-48875.620819325515,2.531449922869797
0.6640833333333334,0.375,-48876.19902869518,3.1096592925314326
0.6640833333333334,0.38125000000000003,-48877.37510026255,4.285730859905016
0.6640833333333334,0.3875,-48879.1415108819,6.052141479252896
0.6640833333333334,0.39375000000000004,-48881.49094220623,8.401572803581075
0.6640833333333334,0.4,-48884.41627322522,11.326903822577151
0.6640833333333334,0.40625,-48887.91057315708,14.821203754436283
0.6640833333333334,0.41250000000000003,-48891.96709467363,18.87772527098423
0.6640833333333334,0.41875,-48896.57926743988,23.489898037238163
0.6640833333333334,0.42500000000000004,-48901.74069194997,28.651322547324526
0.6640833333333334,0.43125,-48907.44513364304,34.35576424039755
0.6640833333333334,0.4375,-48913.68651728353,40.59714788088604
0.6640833333333334,0.44375000000000003,-48920.458921591206,47.36955218856019
0.6640833333333334,0.45,-48927.756574107654,54.66720470500877
0.6640833333333334,0.45625000000000004,-48935.57384628631,62.484476883662865
0.6640833333333334,0.4625,-48943.905248794195,70.81587939154997
0.6640833333333334,0.46875,-48952.745427014335,79.6560576116899
0.6640833333333334,0.47500000000000003,-48962.08915673818,88.99978733553144
0.6640833333333334,0.48125,-48971.931340038514,98.84197063586907
0.6640833333333334,0.48750000000000004,-48982.26700131339,109.17763191074482
0.6640833333333334,0.49375,-48993.09128349248,120.00191408983665
0.6640833333333334,0.5,-49004.399444397946,131.31007499530097
0.6640833333333334,0.5062500000000001,-49016.186853251755,143.09748384910927
0.6640833333333334,0.5125,-49028.44898732267,155.3596179200249
0.6640833333333334,0.51875,-49041.18142870575,168.09205930310418
0.6640833333333334,0.525,-49054.37986122829,181.2904918256463
0.6640833333333334,0.53125,-49068.04006747585,194.95069807320397
0.6640833333333334,0.5375000000000001,-49082.157925932974,209.06855653032835
0.6640833333333334,0.54375,-49096.72940823302,223.64003883037367
0.6640833333333334,0.55,-49111.75057651207,238.66120710942778
0.6640833333333334,0.55625,-49127.217580862256,254.1282114596106
0.6640833333333334,0.5625,-49143.12665687972,270.03728747707646
0.6640833333333334,0.5687500000000001,-49159.47412330317,286.3847539005219
0.6640833333333334,0.575,-49176.256379738756,303.16701033611025
0.6640833333333334,0.58125,-49193.469904467594,320.3805350649491
0.6640833333333334,0.5875,-49211.11125233222,338.02188292957726
0.6640833333333334,0.59375,-49229.17705269844,356.0876832957947
0.6640833333333334,0.6000000000000001,-49247.66400748943,374.57463808678585
0.6640833333333334,0.60625,-49266.56888928902,393.47951988637215
0.6640833333333334,0.6125,-49285.88853951091,412.79917010826466
0.6640833333333334,0.61875,-49305.6198666315,432.5304972288577
0.6640833333333334,0.625,-49325.75984448319,452.67047508054384
0.6640833333333334,0.6312500000000001,-49346.30551060592,473.21614120327285
0.6640833333333334,0.6375,-49367.253964654534,494.1645952518884
0.6640833333333334,0.64375,-49388.602366859515,515.5129974568699
0.6640833333333334,0.65,-49410.34793653908,537.2585671364359
0.6640833333333334,0.65625,-49432.48795066049,559.3985812578467
0.6640833333333334,0.6625000000000001,-49455.0197424486,581.9303730459578
0.6640833333333334,0.66875,-49477.94070003988,604.8513306372333
0.6640833333333334,0.675,-49501.24826517988,628.1588957772328
0.6640833333333334,0.68125,-49524.93993196275,651.8505625601028
0.6640833333333334,0.6875,-49549.0132456109,675.9238762082532
0.6640833333333334,0.6937500000000001,-49573.465801293445,700.3764318907997
0.6640833333333334,0.7,-49598.29524298184,725.2058735791943
0.6640833333333334,0.70625,-49623.49926234138,750.4098929387328
0.6640833333333334,0.7125000000000001,-49649.0755976571,775.9862282544564
0.6640833333333334,0.71875,-49675.02203279297,801.9326633903256
0.6640833333333334,0.7250000000000001,-49701.336396182895,828.2470267802491
0.6640833333333334,0.73125,-49728.016559852615,854.9271904499692
0.6640833333333334,0.7375,-49755.06043847119,881.9710690685461
0.6640833333333334,0.7437500000000001,-49782.465988431046,909.3766190284005
0.6640833333333334,0.75,-49810.231206955585,937.1418375529393
0.6640833333333334,0.7562500000000001,-49838.35413123336,965.2647618307165
0.6640833333333334,0.7625,-49866.832837577815,993.7434681751693
0.6640833333333334,0.76875,-49895.66544061176,1022.5760712091142
0.6640833333333334,0.7750000000000001,-49924.850092475666,1051.760723073021
0.6640833333333334,0.78125,-49954.384982059004,1081.2956126563586
0.6640833333333334,0.7875000000000001,-49984.26833425374,1111.1789648510967
0.6640833333333334,0.79375,-50014.49840922932,1141.409039826678
0.6640833333333334,0.8,-50045.07350172837,1171.9841323257278
0.6640833333333334,0.8062500000000001,-50075.99194038239,1202.9025709797424
0.6640833333333334,0.8125,-50107.252087046785,1234.1627176441398
0.6640833333333334,0.8187500000000001,-50138.85233615466,1265.762966752016
0.6640833333333334,0.825,-50170.7911140886,1297.7017446859536
0.6640833333333334,0.83125,-50203.06687856997,1329.9775091673218
0.6640833333333334,0.8375000000000001,-50235.678118065116,1362.5887486624706
0.6640833333333334,0.84375,-50268.623351207956,1395.5339818053108
0.6640833333333334,0.8500000000000001,-50301.90112623834,1428.8117568356975
0.6640833333333334,0.85625,-50335.510020455775,1462.4206510531294
0.6640833333333334,0.8625,-50369.448639687944,1496.3592702852984
0.6640833333333334,0.8687500000000001,-50403.71561777364,1530.6262483709943
0.6640833333333334,0.875,-50438.30961605956,1565.2202466569142
0.6640833333333334,0.8812500000000001,-50473.229322910585,1600.13995350794
0.6640833333333334,0.8875,-50508.473453233135,1635.3840838304895
0.6640833333333334,0.89375,-50544.04074801116,1670.9513786085154
0.6640833333333334,0.9000000000000001,-50579.92997385441,1706.8406044517615
0.6640833333333334,0.90625,-50616.13992255855,1743.050553155903
0.6640833333333334,0.9125000000000001,-50652.669410676914,1779.5800412742683
0.6640833333333334,0.91875,-50689.51727910331,1816.4279097006656
0.6640833333333334,0.925,-50726.682392665796,1853.5930232631508
0.6640833333333334,0.9312500000000001,-50764.163639730854,1891.0742703282085
0.6640833333333334,0.9375,-50801.95993181797,1928.8705624153226
0.6640833333333334,0.9437500000000001,-50840.07020322391,1966.9808338212679
0.6640833333333334,0.95,-50878.49341065684,2005.4040412541945
0.6671666666666667,0.2,-49130.41418728582,257.3248178831782
0.6671666666666667,0.20625000000000002,-49110.67430088284,237.58493148019625
0.6671666666666667,0.21250000000000002,-49091.849844782075,218.7604753794294
0.6671666666666667,0.21875,-49073.92283410295,200.83346470030665
0.6671666666666667,0.225,-49056.87596378566,183.7865943830111
0.6671666666666667,0.23125,-49040.69257289266,167.60320349001267
0.6671666666666667,0.23750000000000002,-49025.3566113316,152.267241928952
0.6671666666666667,0.24375000000000002,-49010.85260879934,137.76323939669237
0.6671666666666667,0.25,-48997.165645766334,124.07627636368852
0.6671666666666667,0.25625000000000003,-48984.28132633795,111.19195693530492
0.6671666666666667,0.2625,-48972.18575284457,99.09638344192354
0.6671666666666667,0.26875000000000004,-48960.865502026325,87.77613262367959
0.6671666666666667,0.275,-48950.30760269008,77.2182332874363
0.6671666666666667,0.28125,-48940.49951472802,67.4101453253752
0.6671666666666667,0.28750000000000003,-48931.42910939612,58.33973999347654
0.6671666666666667,0.29375,-48923.08465076066,49.995281358016655
0.6671666666666667,0.30000000000000004,-48915.454778228,42.36540882535337
0.6671666666666667,0.30625,-48908.52849008053,35.439120677881874
0.6671666666666667,0.3125,-48902.29512794813,29.20575854548224
0.6671666666666667,0.31875000000000003,-48896.74436215015,23.654992747506185
0.6671666666666667,0.325,-48891.86617784838,18.776808445734787
0.6671666666666667,0.33125000000000004,-48887.6508619562,14.561492553555581
0.6671666666666667,0.3375,-48884.088990753546,10.99962135090027
0.6671666666666667,0.34375,-48881.1714181611,8.08204875845695
0.6671666666666667,0.35000000000000003,-48878.889264631085,5.799895228439709
0.6671666666666667,0.35625,-48877.23390661474,4.144537212094292
0.6671666666666667,0.36250000000000004,-48876.196966570344,3.107597167698259
0.6671666666666667,0.36875,-48875.77030347742,2.6809340747713577
0.6671666666666667,0.375,-48875.94600382628,2.8566344236314762
0.6671666666666667,0.38125000000000003,-48876.716373053445,3.627003650799452
0.6671666666666667,0.3875,-48878.07392739627,4.9845579936227296
